#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP015164.1	1570323	1571450	+	34211670	-	A4S02_RS07550	WP_070323402.1	375	glutamate 5-kinase
chr	NZ_CP015164.1	1571456	1572109	-	34212640	-	A4S02_RS07555	WP_026019365.1	217	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1572133	1572405	-	34211324	-	A4S02_RS07560	WP_003623048.1	90	MULTISPECIES: DUF2312 domain-containing protein
chr	NZ_CP015164.1	1572501	1574135	+	34212252	zwf	A4S02_RS07565	WP_082246786.1	544	glucose-6-phosphate dehydrogenase
chr	NZ_CP015164.1	1574132	1574578	+	34212749	-	A4S02_RS07570	WP_003628480.1	148	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1574594	1575652	-	34211902	-	A4S02_RS07575	WP_070323403.1	352	alpha/beta hydrolase
chr	NZ_CP015164.1	1576429	1576914	+	34211040	-	A4S02_RS07585	WP_070324215.1	161	division/cell wall cluster transcriptional repressor MraZ
chr	NZ_CP015164.1	1576911	1577918	+	34212310	-	A4S02_RS07590	WP_070323404.1	335	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
chr	NZ_CP015164.1	1577923	1578912	+	34211773	-	A4S02_RS07595	WP_070323405.1	329	hypothetical protein
chr	NZ_CP015164.1	1578945	1580963	+	34211090	-	A4S02_RS07600	WP_070323406.1	672	penicillin-binding protein 2
chr	NZ_CP015164.1	1580960	1582429	+	34211816	-	A4S02_RS07605	WP_070323407.1	489	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
chr	NZ_CP015164.1	1582426	1583811	+	34211751	-	A4S02_RS07610	WP_070323408.1	461	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
chr	NZ_CP015164.1	1583811	1584905	+	34210958	-	A4S02_RS07615	WP_070323409.1	364	phospho-N-acetylmuramoyl-pentapeptide-transferase
chr	NZ_CP015164.1	1584902	1586317	+	34211015	-	A4S02_RS07620	WP_070323410.1	471	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
chr	NZ_CP015164.1	1586325	1587488	+	34210753	-	A4S02_RS07625	WP_003623071.1	387	MULTISPECIES: cell division protein FtsW
chr	NZ_CP015164.1	1587485	1588633	+	34212743	murG	A4S02_RS07630	WP_070323411.1	382	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
chr	NZ_CP015164.1	1588630	1590063	+	34210741	-	A4S02_RS07635	WP_070323412.1	477	UDP-N-acetylmuramate--L-alanine ligase
chr	NZ_CP015164.1	1590060	1591004	+	34212113	-	A4S02_RS07640	WP_070323413.1	314	UDP-N-acetylmuramate dehydrogenase
chr	NZ_CP015164.1	1591001	1591939	+	34211820	-	A4S02_RS07645	WP_019089183.1	312	MULTISPECIES: D-alanine--D-alanine ligase
chr	NZ_CP015164.1	1591936	1592898	+	34212240	-	A4S02_RS07650	WP_070323414.1	320	FtsQ-type POTRA domain-containing protein
chr	NZ_CP015164.1	1592891	1594327	+	34210783	ftsA	A4S02_RS07655	WP_070323415.1	478	cell division protein FtsA
chr	NZ_CP015164.1	1594414	1595910	+	34212018	-	A4S02_RS07660	WP_070323416.1	498	cell division protein FtsZ
chr	NZ_CP015164.1	1596064	1597044	+	34210460	-	A4S02_RS07665	WP_070323417.1	326	UDP-3-O-acyl-N-acetylglucosamine deacetylase
chr	NZ_CP015164.1	1597141	1598178	+	34212953	-	A4S02_RS07670	WP_019089188.1	345	MULTISPECIES: outer membrane protein assembly factor BamD
chr	NZ_CP015164.1	1598285	1600069	+	34211936	recN	A4S02_RS07675	WP_082246787.1	594	DNA repair protein RecN
chr	NZ_CP015164.1	1600062	1602149	+	34211361	-	A4S02_RS07680	WP_070323418.1	695	NAD-dependent DNA ligase LigA
chr	NZ_CP015164.1	1602373	1605048	+	34210456	-	A4S02_RS07685	WP_070323419.1	891	pyruvate, phosphate dikinase
chr	NZ_CP015164.1	1605099	1605923	+	34210893	-	A4S02_RS07690	WP_070323420.1	274	kinase/pyrophosphorylase
chr	NZ_CP015164.1	1605975	1606433	-	34210511	-	A4S02_RS07695	WP_019089193.1	152	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1606355	1606558	-	34211141	-	A4S02_RS15065	WP_080585958.1	67	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1606606	1607205	+	34212721	-	A4S02_RS07700	WP_019089194.1	199	MULTISPECIES: YigZ family protein
chr	NZ_CP015164.1	1607202	1607606	-	34211440	-	A4S02_RS07705	WP_019089195.1	134	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1607898	1609277	+	34212810	-	A4S02_RS07715	WP_070323422.1	459	3-deoxy-7-phosphoheptulonate synthase class II
chr	NZ_CP015164.1	1609358	1610605	+	34211461	-	A4S02_RS07720	WP_019089198.1	415	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1610602	1611021	+	34212542	-	A4S02_RS07725	WP_070323423.1	139	hypothetical protein
chr	NZ_CP015164.1	1611078	1612406	+	34211216	-	A4S02_RS07730	WP_070323424.1	442	glutamate--tRNA ligase
chr	NZ_CP015164.1	1612419	1613048	+	34210837	-	A4S02_RS07735	WP_070323425.1	209	nicotinamidase
chr	NZ_CP015164.1	1613082	1614386	+	34210685	-	A4S02_RS07740	WP_070323426.1	434	lipoprotein pyruvate-formate lyase
chr	NZ_CP015164.1	1614392	1616764	-	34211136	-	A4S02_RS07745	WP_070323427.1	790	copper-translocating P-type ATPase
chr	NZ_CP015164.1	1616910	1617293	-	34212577	-	A4S02_RS07750	WP_070323428.1	127	hypothetical protein
chr	NZ_CP015164.1	1617358	1619103	+	34212624	-	A4S02_RS07755	WP_082246788.1	581	copper resistance system multicopper oxidase
chr	NZ_CP015164.1	1619100	1620095	+	34211142	-	A4S02_RS07760	WP_070323430.1	331	copper resistance protein B
chr	NZ_CP015164.1	1620179	1621198	-	34210915	-	A4S02_RS07765	WP_070324217.1	339	ketol-acid reductoisomerase
chr	NZ_CP015164.1	1621258	1621776	-	34210913	-	A4S02_RS07770	WP_003628530.1	172	MULTISPECIES: acetolactate synthase small subunit
chr	NZ_CP015164.1	1621843	1623657	-	34210820	ilvB	A4S02_RS07775	WP_070323431.1	604	biosynthetic-type acetolactate synthase large subunit
chr	NZ_CP015164.1	1623708	1624721	-	34212222	-	A4S02_RS07780	WP_082246789.1	337	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
chr	NZ_CP015164.1	1624752	1625642	+	34211513	serB	A4S02_RS07785	WP_070324218.1	296	phosphoserine phosphatase SerB
chr	NZ_CP015164.1	1625679	1625873	+	34212205	-	A4S02_RS07790	WP_019089211.1	64	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1625897	1626928	-	34210355	-	A4S02_RS07795	WP_070323433.1	343	hypothetical protein
chr	NZ_CP015164.1	1627058	1628260	+	34210725	-	A4S02_RS07800	WP_070323434.1	400	DEAD/DEAH box helicase
chr	NZ_CP015164.1	1628211	1629320	-	34211238	-	A4S02_RS07805	WP_070323435.1	369	glycosyltransferase
chr	NZ_CP015164.1	1629336	1630544	-	34211680	-	A4S02_RS07810	WP_019089215.1	402	MULTISPECIES: glycosyltransferase family 4 protein
chr	NZ_CP015164.1	1630637	1631761	+	34210483	-	A4S02_RS07815	WP_070323436.1	374	peptidase M14
chr	NZ_CP015164.1	1631807	1633099	-	34212423	glyA	A4S02_RS07820	WP_019089217.1	430	MULTISPECIES: serine hydroxymethyltransferase
chr	NZ_CP015164.1	1633279	1634760	+	34212008	-	A4S02_RS07825	WP_019089218.1	493	MULTISPECIES: amino acid permease
chr	NZ_CP015164.1	1634878	1635882	+	34210900	-	A4S02_RS07830	WP_070323437.1	334	porphobilinogen synthase
chr	NZ_CP015164.1	1636442	1637190	-	34212868	-	A4S02_RS15070	WP_099046888.1	249	MULTISPECIES: IS5 family transposase
chr	NZ_CP015164.1	1637586	1639790	-	34210654	parC	A4S02_RS07855	WP_070323438.1	734	DNA topoisomerase IV subunit A
chr	NZ_CP015164.1	1639869	1640660	-	34210398	recO	A4S02_RS07860	WP_019089222.1	263	MULTISPECIES: DNA repair protein RecO
chr	NZ_CP015164.1	1640676	1641581	-	34211404	-	A4S02_RS07865	WP_019089223.1	301	MULTISPECIES: elongation factor Ts
chr	NZ_CP015164.1	1641716	1642522	-	34210842	rpsB	A4S02_RS07870	WP_070323439.1	268	30S ribosomal protein S2
chr	NZ_CP015164.1	1642688	1643815	-	34211871	-	A4S02_RS07875	WP_070323440.1	375	aromatic ring-hydroxylating dioxygenase subunit alpha
chr	NZ_CP015164.1	1643847	1644065	+	34212231	-	A4S02_RS07880	WP_070323441.1	72	hypothetical protein
chr	NZ_CP015164.1	1644125	1644520	-	34211092	-	A4S02_RS07885	WP_070323442.1	131	hypothetical protein
chr	NZ_CP015164.1	1644592	1645392	-	34210663	-	A4S02_RS07890	WP_070323443.1	266	aminotransferase
chr	NZ_CP015164.1	1645389	1646774	-	34211060	-	A4S02_RS07895	WP_070323444.1	461	anthranilate synthase component I family protein
chr	NZ_CP015164.1	1646777	1650196	-	34210664	-	A4S02_RS07900	WP_070323445.1	1139	DNA polymerase III subunit alpha
chr	NZ_CP015164.1	1650398	1651237	+	34212428	-	A4S02_RS07905	WP_070323446.1	279	pantoate--beta-alanine ligase
chr	NZ_CP015164.1	1651287	1651643	+	34210504	-	A4S02_RS07910	WP_019089230.1	118	MULTISPECIES: RidA family protein
chr	NZ_CP015164.1	1651952	1652986	+	34212619	-	A4S02_RS07920	WP_070323447.1	344	ABC transporter substrate-binding protein
chr	NZ_CP015164.1	1653034	1654239	-	34211909	-	A4S02_RS07925	WP_070323448.1	401	pyridoxal phosphate-dependent aminotransferase
chr	NZ_CP015164.1	1654243	1655445	-	34212526	-	A4S02_RS07930	WP_044582988.1	400	MULTISPECIES: pyridoxal phosphate-dependent aminotransferase
chr	NZ_CP015164.1	1655609	1656520	-	34212328	-	A4S02_RS07935	WP_019089234.1	303	MULTISPECIES: tRNA glutamyl-Q(34) synthetase GluQRS
chr	NZ_CP015164.1	1656636	1657390	+	34211667	-	A4S02_RS15075	WP_099046889.1	251	IS5 family transposase
chr	NZ_CP015164.1	1657579	1658142	+	34212177	-	A4S02_RS07950	WP_014457162.1	187	MULTISPECIES: HNH endonuclease
chr	NZ_CP015164.1	1658157	1658456	-	34211443	-	A4S02_RS07955	WP_070323450.1	99	hypothetical protein
chr	NZ_CP015164.1	1658630	1658842	-	34210669	-	A4S02_RS07960	WP_003623174.1	70	MULTISPECIES: heavy-metal-associated domain-containing protein
chr	NZ_CP015164.1	1658976	1659638	+	34211847	-	A4S02_RS07965	WP_070324219.1	220	hypothetical protein
chr	NZ_CP015164.1	1659662	1661221	-	34211826	hpnR	A4S02_RS07970	WP_019089237.1	519	MULTISPECIES: hopanoid C-3 methylase HpnR
chr	NZ_CP015164.1	1661481	1661903	-	34210787	-	A4S02_RS07975	WP_026019373.1	140	MULTISPECIES: nucleoside-diphosphate kinase
chr	NZ_CP015164.1	1662039	1663928	+	34210296	-	A4S02_RS07980	WP_070323451.1	629	ABC-F family ATP-binding cassette domain-containing protein
chr	NZ_CP015164.1	1664114	1665238	+	34212583	-	A4S02_RS07985	WP_082246790.1	374	AI-2E family transporter
chr	NZ_CP015164.1	1665314	1665991	+	34212417	-	A4S02_RS07990	WP_019089241.1	225	MULTISPECIES: response regulator transcription factor
chr	NZ_CP015164.1	1666074	1666955	+	34210875	-	A4S02_RS07995	WP_070323452.1	293	HAMP domain-containing histidine kinase
chr	NZ_CP015164.1	1667154	1667864	+	34211717	-	A4S02_RS08000	WP_019089243.1	236	MULTISPECIES: SIMPL domain-containing protein
chr	NZ_CP015164.1	1667934	1668470	-	34212450	-	A4S02_RS08005	WP_035351884.1	178	MULTISPECIES: translation initiation factor IF-3
chr	NZ_CP015164.1	1668625	1670556	-	34212016	-	A4S02_RS08010	WP_070323453.1	643	threonine--tRNA ligase
chr	NZ_CP015164.1	1670602	1671558	-	34212711	-	A4S02_RS08015	WP_070323454.1	318	glycosyltransferase family 9 protein
chr	NZ_CP015164.1	1671555	1672418	-	34210339	-	A4S02_RS08020	WP_070323455.1	287	hypothetical protein
chr	NZ_CP015164.1	1672507	1673736	+	34210572	-	A4S02_RS08025	WP_070323456.1	409	glycosyltransferase family 4 protein
chr	NZ_CP015164.1	1673786	1674601	+	34210805	-	A4S02_RS08030	WP_019089248.1	271	MULTISPECIES: NAD kinase
chr	NZ_CP015164.1	1674598	1675587	+	34211320	-	A4S02_RS08035	WP_070323457.1	329	hypothetical protein
chr	NZ_CP015164.1	1675599	1677116	-	34212596	-	A4S02_RS08040	WP_070323458.1	505	hypothetical protein
chr	NZ_CP015164.1	1677148	1677642	-	34210291	-	A4S02_RS08045	WP_003623207.1	164	MULTISPECIES: ribonuclease HI
chr	NZ_CP015164.1	1677626	1678600	-	34210508	-	A4S02_RS08050	WP_019089252.1	324	MULTISPECIES: homoserine kinase
chr	NZ_CP015164.1	1678610	1679611	-	34210269	ispH	A4S02_RS08055	WP_070324221.1	333	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
chr	NZ_CP015164.1	1679848	1680438	+	34211720	-	A4S02_RS08060	WP_019089253.1	196	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1680482	1681861	-	34212286	-	A4S02_RS08065	WP_070323459.1	459	AarF/ABC1/UbiB kinase family protein
chr	NZ_CP015164.1	1681864	1683801	-	34212139	-	A4S02_RS08070	WP_070323460.1	645	M3 family oligoendopeptidase
chr	NZ_CP015164.1	1683863	1688419	-	34211780	-	A4S02_RS08075	WP_070323461.1	1518	glutamate synthase large subunit
chr	NZ_CP015164.1	1688419	1689867	-	34210614	-	A4S02_RS08080	WP_070323462.1	482	NAD(P)-dependent oxidoreductase
chr	NZ_CP015164.1	1690062	1691015	-	34211515	-	A4S02_RS08085	WP_070323463.1	317	complex I NDUFA9 subunit family protein
chr	NZ_CP015164.1	1691424	1692362	+	34211662	-	A4S02_RS08095	WP_070323464.1	312	DMT family transporter
chr	NZ_CP015164.1	1692326	1693225	-	34210347	-	A4S02_RS08100	WP_070323465.1	299	N-acetylmuramoyl-L-alanine amidase
chr	NZ_CP015164.1	1693558	1696551	+	34210382	-	A4S02_RS08105	WP_070323466.1	997	ribonuclease E/G
chr	NZ_CP015164.1	1696727	1697458	+	34211930	-	A4S02_RS08110	WP_003623223.1	243	MULTISPECIES: ATP phosphoribosyltransferase
chr	NZ_CP015164.1	1697473	1698786	+	34212335	hisD	A4S02_RS08115	WP_070323467.1	437	histidinol dehydrogenase
chr	NZ_CP015164.1	1698861	1699079	+	34210390	-	A4S02_RS08120	WP_003623225.1	72	MULTISPECIES: translation initiation factor IF-1
chr	NZ_CP015164.1	1699084	1699716	+	34212855	maf	A4S02_RS08125	WP_070323468.1	210	septum formation protein Maf
chr	NZ_CP015164.1	1699713	1700798	+	34211699	-	A4S02_RS08130	WP_070323469.1	361	ribonuclease
chr	NZ_CP015164.1	1700795	1700980	+	34212215	-	A4S02_RS08135	WP_019089265.1	61	MULTISPECIES: DNA gyrase inhibitor YacG
chr	NZ_CP015164.1	1701499	1701969	+	34212909	-	A4S02_RS08145	WP_019089308.1	156	MULTISPECIES: cytochrome c
chr	NZ_CP015164.1	1702039	1702257	-	34211458	-	A4S02_RS08150	WP_019089309.1	72	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1702306	1703067	-	34210348	-	A4S02_RS08155	WP_070323470.1	253	glucose 1-dehydrogenase
chr	NZ_CP015164.1	1703260	1704711	-	34211848	-	A4S02_RS08160	WP_070323471.1	483	aldehyde dehydrogenase family protein
chr	NZ_CP015164.1	1704967	1706682	+	34212477	-	A4S02_RS08165	WP_070323472.1	571	D-lactate dehydrogenase
chr	NZ_CP015164.1	1706792	1707868	-	34211549	-	A4S02_RS08170	WP_019089313.1	358	MULTISPECIES: hypothetical protein
chr	NZ_CP015164.1	1707865	1708701	-	34212497	-	A4S02_RS08175	WP_026019382.1	278	MULTISPECIES: transglutaminase family protein
chr	NZ_CP015164.1	1710096	1710920	-	34212208	-	A4S02_RS08185	WP_082246791.1	274	IS5 family transposase
chr	NZ_CP015164.1	1711088	1711842	-	34212241	-	A4S02_RS15085	WP_087651418.1	251	MULTISPECIES: IS5 family transposase
chr	NZ_CP015164.1	1711965	1712201	+	34212499	-	A4S02_RS08205	WP_082246792.1	78	hypothetical protein
chr	NZ_CP015164.1	1712183	1713205	+	34211454	-	A4S02_RS08210	WP_070323476.1	340	alpha-E domain-containing protein
chr	NZ_CP015164.1	1713252	1714109	-	34210411	nadC	A4S02_RS08215	WP_070323477.1	285	carboxylating nicotinate-nucleotide diphosphorylase
chr	NZ_CP015164.1	1714136	1715116	-	34211965	-	A4S02_RS08220	WP_070323478.1	326	quinolinate synthase NadA
chr	NZ_CP015164.1	1715197	1716081	-	34210731	-	A4S02_RS08225	WP_070323479.1	294	hypothetical protein
chr	NZ_CP015164.1	1716135	1716233	-	34210976	-	A4S02_RS15090	WP_082246867.1	32	hypothetical protein
chr	NZ_CP015164.1	1716936	1718228	-	34211055	-	A4S02_RS08235	WP_070323481.1	430	NAD(P)/FAD-dependent oxidoreductase
chr	NZ_CP015164.1	1718408	1719799	-	34212936	-	A4S02_RS08245	WP_070323482.1	463	NAD-dependent succinate-semialdehyde dehydrogenase
chr	NZ_CP015164.1	1720253	1721488	-	34211425	-	A4S02_RS08250	WP_019089324.1	411	MULTISPECIES: MFS transporter
chr	NZ_CP015164.1	1721513	1721914	-	34211144	-	A4S02_RS08255	WP_044582983.1	133	MULTISPECIES: heme-binding protein
chr	NZ_CP015164.1	1722079	1722660	-	34212928	-	A4S02_RS08260	WP_070323483.1	193	NAD(P)H-dependent oxidoreductase
chr	NZ_CP015164.1	1722760	1723629	-	34212732	-	A4S02_RS08265	WP_019089327.1	289	MULTISPECIES: pirin family protein
chr	NZ_CP015164.1	1725179	1725619	-	34211916	-	A4S02_RS08275	WP_070323080.1	146	biopolymer transporter ExbD
chr	NZ_CP015164.1	1725674	1726093	-	34210276	-	A4S02_RS08280	WP_019089631.1	139	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP015164.1	1726123	1727100	-	34212291	-	A4S02_RS08285	WP_082246749.1	325	MotA/TolQ/ExbB proton channel family protein
chr	NZ_CP015164.1	1727191	1727934	-	34211627	-	A4S02_RS08290	WP_082246793.1	247	energy transducer TonB
chr	NZ_CP015164.1	1732149	1733021	-	34212391	-	A4S02_RS08305	WP_070324222.1	290	DMT family transporter
chr	NZ_CP015164.1	1735171	1735437	-	34210383	-	A4S02_RS15095	WP_082246784.1	88	hypothetical protein
chr	NZ_CP015164.1	1735329	1736534	-	34211259	-	A4S02_RS08325	WP_070323398.1	401	IS701 family transposase
chr	NZ_CP015164.1	1736593	1737356	-	34213026	-	A4S02_RS15100	WP_099046902.1	254	MULTISPECIES: IS5 family transposase
chr	NZ_CP015164.1	1737478	1738683	+	34212769	-	A4S02_RS08335	WP_070323398.1	401	IS701 family transposase
chr	NZ_CP015164.1	1738804	1739313	-	34212114	-	A4S02_RS08340	WP_070323485.1	169	hypothetical protein
chr	NZ_CP015164.1	1739632	1739883	+	34210927	-	A4S02_RS08345	WP_070323486.1	83	antitoxin
chr	NZ_CP015164.1	1739880	1740185	+	34212952	-	A4S02_RS08350	WP_070323487.1	101	type II toxin-antitoxin system RelE/ParE family toxin
chr	NZ_CP015164.1	1740531	1741898	+	34212156	-	A4S02_RS08355	WP_070323488.1	455	IS110 family transposase
chr	NZ_CP015164.1	1741947	1742846	-	34212353	-	A4S02_RS08360	WP_070323489.1	299	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP015164.1	1743167	1744195	-	34212255	-	A4S02_RS08365	WP_070323490.1	342	methionine synthase
chr	NZ_CP015164.1	1744223	1745206	-	34212701	-	A4S02_RS08370	WP_070323491.1	327	DUF1852 domain-containing protein
chr	NZ_CP015164.1	1745225	1745581	-	34211984	-	A4S02_RS08375	WP_070323492.1	118	hypothetical protein
chr	NZ_CP015164.1	1747276	1748661	+	34211360	-	A4S02_RS08390	WP_070323141.1	461	IS1380 family transposase
chr	NZ_CP015164.1	1748923	1749948	+	34210328	-	A4S02_RS08395	WP_070323494.1	341	IS110 family transposase
chr	NZ_CP015164.1	1750497	1750961	+	34211043	-	A4S02_RS08400	WP_070323495.1	154	Lrp/AsnC family transcriptional regulator
chr	NZ_CP015164.1	1751182	1752795	-	34210717	-	A4S02_RS08405	WP_070323496.1	537	ISL3 family transposase
chr	NZ_CP015164.1	1753059	1753469	+	34210292	-	A4S02_RS08410	WP_070323497.1	136	hypothetical protein
chr	NZ_CP015164.1	1753549	1754118	-	34210309	-	A4S02_RS08415	WP_082246794.1	189	MULTISPECIES: HPP family protein
chr	NZ_CP015164.1	1754084	1754938	-	34212125	-	A4S02_RS08420	WP_070323498.1	284	hypothetical protein
chr	NZ_CP015164.1	1754948	1755511	-	34212021	narI	A4S02_RS08425	WP_082246868.1	187	respiratory nitrate reductase subunit gamma
chr	NZ_CP015164.1	1755508	1755669	-	34210865	-	A4S02_RS15115	WP_082246795.1	53	hypothetical protein
chr	NZ_CP015164.1	1755666	1756361	-	34212790	narJ	A4S02_RS08430	WP_007396165.1	231	MULTISPECIES: nitrate reductase molybdenum cofactor assembly chaperone
chr	NZ_CP015164.1	1756364	1757896	-	34210666	narH	A4S02_RS08435	WP_035366585.1	510	MULTISPECIES: nitrate reductase subunit beta
chr	NZ_CP015164.1	1757949	1761650	-	34211831	-	A4S02_RS08440	WP_070323499.1	1233	nitrate reductase subunit alpha
chr	NZ_CP015164.1	1762101	1763180	+	34210923	-	A4S02_RS08450	WP_070323500.1	359	IS5 family transposase
chr	NZ_CP015164.1	1763847	1764476	-	34211814	-	A4S02_RS08455	WP_070323501.1	209	hypothetical protein
chr	NZ_CP015164.1	1764703	1765887	+	34211016	-	A4S02_RS08460	WP_070323502.1	394	NarK/NasA family nitrate transporter
chr	NZ_CP015164.1	1765896	1767584	+	34211155	-	A4S02_RS08465	WP_082246869.1	562	hypothetical protein
chr	NZ_CP015164.1	1767727	1769112	-	34212510	-	A4S02_RS08470	WP_070323504.1	461	IS1380 family transposase
chr	NZ_CP015164.1	1769242	1772139	+	34212183	nirD	A4S02_RS08475	WP_070323505.1	965	nitrite reductase small subunit NirD
chr	NZ_CP015164.1	1772145	1776074	+	34211693	-	A4S02_RS08480	WP_070323506.1	1309	molybdopterin oxidoreductase
chr	NZ_CP015164.1	1776095	1776676	+	34211752	-	A4S02_RS08485	WP_070323507.1	193	ANTAR domain-containing protein
chr	NZ_CP015164.1	1776673	1777647	+	34210505	-	A4S02_RS08490	WP_070323508.1	324	ABC transporter substrate-binding protein
chr	NZ_CP015164.1	1777886	1778497	+	34210593	-	A4S02_RS08495	WP_070323509.1	203	hypothetical protein
chr	NZ_CP015164.1	1779118	1779447	+	34211649	-	A4S02_RS08500	WP_082246797.1	109	hypothetical protein
chr	NZ_CP015164.1	1779647	1780321	+	34211570	-	A4S02_RS08505	WP_070323510.1	224	response regulator transcription factor
chr	NZ_CP015164.1	1781720	1782760	+	34212285	-	A4S02_RS08520	WP_070323512.1	346	IS110 family transposase
chr	NZ_CP015164.1	1783365	1784387	-	34211881	-	A4S02_RS08525	WP_041247965.1	340	MULTISPECIES: IS110 family transposase
chr	NZ_CP015164.1	1785366	1786427	-	34211311	-	A4S02_RS08535	WP_070323514.1	353	SDR family oxidoreductase
chr	NZ_CP015164.1	1786574	1786999	+	34210403	-	A4S02_RS08540	WP_070323515.1	141	helix-turn-helix transcriptional regulator
chr	NZ_CP015164.1	1787022	1788485	-	34210361	-	A4S02_RS08545	WP_082246870.1	487	inorganic phosphate transporter
chr	NZ_CP015164.1	1788648	1789307	-	34210863	-	A4S02_RS08550	WP_070323517.1	219	Rrf2 family transcriptional regulator
chr	NZ_CP015164.1	1789392	1790624	+	34212582	-	A4S02_RS08555	WP_070323518.1	410	NO-inducible flavohemoprotein
chr	NZ_CP015164.1	1790920	1791309	+	34211243	-	A4S02_RS08560	WP_058987251.1	129	MULTISPECIES: DUF488 domain-containing protein
chr	NZ_CP015164.1	1791463	1792107	-	34211028	-	A4S02_RS08565	WP_070323519.1	214	hypothetical protein
chr	NZ_CP015164.1	1792175	1792675	+	34212654	-	A4S02_RS08570	WP_070323520.1	166	hypothetical protein
chr	NZ_CP015164.1	1792876	1793721	+	34211709	purU	A4S02_RS08575	WP_070323521.1	281	formyltetrahydrofolate deformylase
chr	NZ_CP015164.1	1794231	1795310	+	34212448	-	A4S02_RS08580	WP_070323522.1	359	IS5 family transposase
chr	NZ_CP015164.1	1795530	1796915	+	34210807	-	A4S02_RS08585	WP_070323523.1	461	IS1380 family transposase
chr	NZ_CP015164.1	1797177	1798199	+	34212842	-	A4S02_RS08590	WP_070323524.1	340	IS110 family transposase
chr	NZ_CP015164.1	1798743	1799783	-	34210955	-	A4S02_RS08595	WP_070323512.1	346	IS110 family transposase
chr	NZ_CP015164.1	1801416	1802503	-	34212575	-	A4S02_RS08610	WP_099046890.1	362	IS3 family transposase
chr	NZ_CP015164.1	1803131	1804072	+	34210740	-	A4S02_RS08625	WP_070323528.1	313	LysR family transcriptional regulator
chr	NZ_CP015164.1	1804231	1805589	+	34211338	-	A4S02_RS08630	WP_070323529.1	452	amidase
chr	NZ_CP015164.1	1805691	1806536	-	34211119	-	A4S02_RS08635	WP_019088667.1	281	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP015164.1	1808198	1809583	-	34211312	-	A4S02_RS08645	WP_070323399.1	461	IS1380 family transposase
chr	NZ_CP015164.1	1811347	1813611	-	34212664	-	A4S02_RS08660	WP_070324225.1	754	TonB-dependent receptor
chr	NZ_CP015164.1	1813726	1814115	-	34212902	-	A4S02_RS08665	WP_070323530.1	129	hypothetical protein
chr	NZ_CP015164.1	1823057	1823497	+	34212981	-	A4S02_RS08705	WP_070323531.1	146	NUDIX domain-containing protein
chr	NZ_CP015164.1	1825341	1826098	-	34211999	-	A4S02_RS15140	WP_099046885.1	252	MULTISPECIES: IS5 family transposase
chr	NZ_CP015164.1	1827364	1827570	+	34210981	-	A4S02_RS08735	WP_070324226.1	68	hypothetical protein
chr	NZ_CP015164.1	1827819	1828928	-	34212153	-	A4S02_RS08745	WP_070323532.1	369	alpha/beta fold hydrolase
chr	NZ_CP015164.1	1828989	1829204	+	34211379	-	A4S02_RS08750	WP_019087819.1	71	MULTISPECIES: zinc-finger domain-containing protein
chr	NZ_CP015164.1	1829299	1831491	+	34211799	-	A4S02_RS08755	WP_070323533.1	730	cytochrome C biogenesis protein
chr	NZ_CP015164.1	1831488	1831826	-	34211501	-	A4S02_RS08760	WP_003624383.1	112	MULTISPECIES: multidrug transporter
chr	NZ_CP015164.1	1831845	1833113	-	34211410	-	A4S02_RS08765	WP_070323534.1	422	serine--tRNA ligase
chr	NZ_CP015164.1	1833117	1833947	-	34210386	tatC	A4S02_RS08770	WP_070323535.1	276	twin-arginine translocase subunit TatC
chr	NZ_CP015164.1	1833944	1834666	-	34212488	tatB	A4S02_RS08775	WP_070323536.1	240	twin-arginine translocase subunit TatB
chr	NZ_CP015164.1	1834685	1835551	-	34211542	scpB	A4S02_RS08780	WP_070323537.1	288	SMC-Scp complex subunit ScpB
chr	NZ_CP015164.1	1835548	1836465	-	34211219	-	A4S02_RS08785	WP_019087825.1	305	MULTISPECIES: segregation/condensation protein A
chr	NZ_CP015164.1	1836486	1837463	-	34211063	-	A4S02_RS08790	WP_070323538.1	325	SPOR domain-containing protein
