#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP023657.1	1303909	1304823	+	-	-	CPF11_RS06170	WP_006116793.1	304	MULTISPECIES: bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
chr	NZ_CP023657.1	1304820	1305569	+	-	-	CPF11_RS06175	WP_006116792.1	249	MULTISPECIES: methylenetetrahydrofolate reductase
chr	NZ_CP023657.1	1305629	1307731	+	-	-	CPF11_RS06180	WP_006116791.1	700	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1307796	1308296	-	-	-	CPF11_RS06185	WP_006116790.1	166	MULTISPECIES: kinase inhibitor
chr	NZ_CP023657.1	1308316	1308528	-	-	-	CPF11_RS06190	WP_006116789.1	70	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1308698	1309774	+	-	-	CPF11_RS06195	WP_006116788.1	358	MULTISPECIES: tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
chr	NZ_CP023657.1	1309776	1310936	+	-	-	CPF11_RS06200	WP_035352785.1	386	MULTISPECIES: tRNA guanosine(34) transglycosylase Tgt
chr	NZ_CP023657.1	1310949	1312049	+	-	queG	CPF11_RS06205	WP_006116786.1	366	MULTISPECIES: tRNA epoxyqueuosine(34) reductase QueG
chr	NZ_CP023657.1	1312046	1312291	+	-	-	CPF11_RS06210	WP_035352782.1	81	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1312371	1313198	+	-	-	CPF11_RS06215	WP_035352779.1	275	MULTISPECIES: molecular chaperone DjlA
chr	NZ_CP023657.1	1313443	1314291	+	-	-	CPF11_RS06220	WP_026019323.1	282	MULTISPECIES: VacJ family lipoprotein
chr	NZ_CP023657.1	1314319	1314942	+	-	-	CPF11_RS06225	WP_006116783.1	207	MULTISPECIES: ABC transporter substrate-binding protein
chr	NZ_CP023657.1	1315000	1315503	-	-	-	CPF11_RS06230	WP_006116782.1	167	MULTISPECIES: N-acetyltransferase
chr	NZ_CP023657.1	1315627	1317306	-	-	-	CPF11_RS06235	WP_006116781.1	559	MULTISPECIES: energy-dependent translational throttle protein EttA
chr	NZ_CP023657.1	1317616	1318143	+	-	-	CPF11_RS06245	WP_006116780.1	175	MULTISPECIES: inorganic diphosphatase
chr	NZ_CP023657.1	1318305	1319123	+	-	-	CPF11_RS06250	WP_035352775.1	272	MULTISPECIES: dioxygenase
chr	NZ_CP023657.1	1319206	1319814	+	-	-	CPF11_RS06255	WP_006116778.1	202	MULTISPECIES: polyisoprenoid-binding protein
chr	NZ_CP023657.1	1320138	1320665	-	-	-	CPF11_RS06265	WP_035352772.1	175	MULTISPECIES: alkyl hydroperoxide reductase
chr	NZ_CP023657.1	1320869	1321411	-	-	-	CPF11_RS06270	WP_035352769.1	180	MULTISPECIES: peroxiredoxin
chr	NZ_CP023657.1	1321592	1322554	+	-	-	CPF11_RS06275	WP_035352767.1	320	MULTISPECIES: hydrogen peroxide-inducible genes activator
chr	NZ_CP023657.1	1322663	1322788	+	-	-	CPF11_RS06280	WP_003625637.1	41	MULTISPECIES: 50S ribosomal protein L36
chr	NZ_CP023657.1	1322793	1323473	+	-	-	CPF11_RS06285	WP_006116774.1	226	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1323497	1324393	-	-	-	CPF11_RS06290	WP_006116773.1	298	MULTISPECIES: prephenate/arogenate dehydrogenase family protein
chr	NZ_CP023657.1	1324386	1325477	-	-	-	CPF11_RS06295	WP_050793154.1	363	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1325671	1326666	+	-	-	CPF11_RS06300	WP_035352761.1	331	NAD-dependent epimerase/dehydratase family protein
chr	NZ_CP023657.1	1326677	1327873	+	-	-	CPF11_RS06305	WP_006116771.1	398	MULTISPECIES: glycosyltransferase
chr	NZ_CP023657.1	1327986	1328846	+	-	hpnC	CPF11_RS06310	WP_006116770.1	286	MULTISPECIES: squalene synthase HpnC
chr	NZ_CP023657.1	1328945	1329823	+	-	hpnD	CPF11_RS06315	WP_035352759.1	292	MULTISPECIES: presqualene diphosphate synthase HpnD
chr	NZ_CP023657.1	1329845	1331143	+	-	-	CPF11_RS06320	WP_035352757.1	432	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1331209	1333179	+	-	shc	CPF11_RS06325	WP_006116767.1	656	MULTISPECIES: squalene--hopene cyclase
chr	NZ_CP023657.1	1333184	1333894	+	-	-	CPF11_RS06330	WP_035352754.1	236	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1333901	1334140	-	-	-	CPF11_RS06335	WP_035352845.1	79	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1334202	1335728	-	-	-	CPF11_RS06340	WP_006116766.1	508	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP023657.1	1335738	1336649	-	-	-	CPF11_RS06345	WP_003625609.1	303	MULTISPECIES: HlyD family secretion protein
chr	NZ_CP023657.1	1336676	1336870	-	-	-	CPF11_RS06350	WP_035352748.1	64	MULTISPECIES: DUF1656 domain-containing protein
chr	NZ_CP023657.1	1336893	1337387	-	-	-	CPF11_RS06355	WP_006116765.1	164	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP023657.1	1337521	1337946	-	-	-	CPF11_RS06360	WP_006116764.1	141	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1337986	1338288	-	-	-	CPF11_RS06365	WP_003625602.1	100	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1338362	1339477	+	-	-	CPF11_RS06370	WP_006116763.1	371	MULTISPECIES: TOBE domain-containing protein
chr	NZ_CP023657.1	1339513	1340625	+	-	-	CPF11_RS06375	WP_035352745.1	370	MULTISPECIES: extracellular solute-binding protein
chr	NZ_CP023657.1	1340607	1341044	+	-	-	CPF11_RS06380	WP_006116762.1	145	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1341041	1341496	+	-	-	CPF11_RS06385	WP_006116761.1	151	MULTISPECIES: YcgN family cysteine cluster protein
chr	NZ_CP023657.1	1341563	1342240	+	-	-	CPF11_RS06390	WP_035352842.1	225	MULTISPECIES: DUF45 domain-containing protein
chr	NZ_CP023657.1	1342697	1344235	+	-	-	CPF11_RS06400	WP_006116759.1	512	MULTISPECIES: integrase
chr	NZ_CP023657.1	1344621	1345499	-	-	-	CPF11_RS06405	WP_035352742.1	292	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1345531	1346367	-	-	-	CPF11_RS06410	WP_035352739.1	278	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1346668	1348359	-	-	-	CPF11_RS06415	WP_006116757.1	563	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1348356	1348748	-	-	-	CPF11_RS06420	WP_006116756.1	130	MobC family plasmid mobilization relaxosome protein
chr	NZ_CP023657.1	1349033	1349878	-	-	-	CPF11_RS06425	WP_035352839.1	281	hypothetical protein
chr	NZ_CP023657.1	1349878	1350591	-	-	-	CPF11_RS06430	WP_035352736.1	237	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1350788	1351363	+	-	-	CPF11_RS06435	WP_006116755.1	191	MULTISPECIES: recombinase family protein
chr	NZ_CP023657.1	1351634	1352398	+	-	-	CPF11_RS06440	WP_035352733.1	254	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1353236	1355032	-	-	-	CPF11_RS06450	WP_096884274.1	598	hypothetical protein
chr	NZ_CP023657.1	1355437	1356291	-	-	-	CPF11_RS06455	WP_035352727.1	284	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1356934	1358307	+	-	-	CPF11_RS06460	WP_035351263.1	457	MULTISPECIES: integrase
chr	NZ_CP023657.1	1358418	1358600	-	-	-	CPF11_RS06465	WP_035351269.1	60	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1359045	1360133	-	-	-	CPF11_RS06470	WP_006116749.1	362	MULTISPECIES: DUF3578 domain-containing protein
chr	NZ_CP023657.1	1361486	1362877	+	-	-	CPF11_RS06480	WP_035351267.1	463	MULTISPECIES: site-specific integrase
chr	NZ_CP023657.1	1363094	1364638	-	-	-	CPF11_RS06485	WP_006116746.1	514	hypothetical protein
chr	NZ_CP023657.1	1364957	1365226	-	-	-	CPF11_RS06490	WP_035351261.1	89	hypothetical protein
chr	NZ_CP023657.1	1365605	1366570	+	-	-	CPF11_RS06495	WP_035351265.1	321	MULTISPECIES: IS5/IS1182 family transposase
chr	NZ_CP023657.1	1367253	1368344	-	-	-	CPF11_RS06500	WP_035352416.1	363	MULTISPECIES: IS5 family transposase
chr	NZ_CP023657.1	1369471	1369881	+	-	-	CPF11_RS06505	WP_081461457.1	136	DUF1493 family protein
chr	NZ_CP023657.1	1370426	1371085	-	-	-	CPF11_RS06510	WP_006116743.1	219	recombinase family protein
chr	NZ_CP023657.1	1371393	1371662	+	-	-	CPF11_RS06515	WP_035352472.1	89	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1371754	1372065	-	-	-	CPF11_RS06520	WP_035352475.1	103	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1372208	1372546	-	-	-	CPF11_RS06525	WP_081461456.1	112	MULTISPECIES: DUF3828 domain-containing protein
chr	NZ_CP023657.1	1373598	1373903	+	-	-	CPF11_RS06535	WP_050793156.1	101	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1373979	1374473	-	-	-	CPF11_RS06540	WP_035352479.1	164	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1374887	1375432	+	-	-	CPF11_RS06545	WP_035352481.1	181	MULTISPECIES: DUF4142 domain-containing protein
chr	NZ_CP023657.1	1375753	1376442	-	-	urtE	CPF11_RS06550	WP_035352498.1	229	MULTISPECIES: urea ABC transporter ATP-binding subunit UrtE
chr	NZ_CP023657.1	1376480	1377232	-	-	urtD	CPF11_RS06555	WP_035352501.1	250	MULTISPECIES: urea ABC transporter ATP-binding protein UrtD
chr	NZ_CP023657.1	1377246	1378361	-	-	urtC	CPF11_RS06560	WP_006116736.1	371	MULTISPECIES: urea ABC transporter permease subunit UrtC
chr	NZ_CP023657.1	1378373	1379299	-	-	urtB	CPF11_RS06565	WP_035352482.1	308	MULTISPECIES: urea ABC transporter permease subunit UrtB
chr	NZ_CP023657.1	1379363	1380577	-	-	urtA	CPF11_RS06570	WP_089179863.1	404	MULTISPECIES: urea ABC transporter substrate-binding protein
chr	NZ_CP023657.1	1380682	1384176	+	-	-	CPF11_RS06575	WP_081937162.1	1164	response regulator
chr	NZ_CP023657.1	1384173	1385072	+	-	-	CPF11_RS06580	WP_006116731.1	299	MULTISPECIES: response regulator
chr	NZ_CP023657.1	1385121	1386128	-	-	amiF	CPF11_RS06585	WP_006116730.1	335	MULTISPECIES: formamidase
chr	NZ_CP023657.1	1386268	1386468	+	-	-	CPF11_RS06590	WP_035352489.1	66	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1386610	1387719	+	-	-	CPF11_RS06595	WP_035352507.1	369	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1387787	1388230	+	-	-	CPF11_RS06600	WP_035352509.1	147	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1388737	1390008	+	-	-	CPF11_RS06605	WP_006116727.1	423	MULTISPECIES: autotransporter strand-loop-strand O-heptosyltransferase
chr	NZ_CP023657.1	1391746	1394100	+	-	-	CPF11_RS06615	WP_035353938.1	784	MULTISPECIES: TonB-dependent siderophore receptor
chr	NZ_CP023657.1	1394144	1395667	+	-	-	CPF11_RS06620	WP_035353941.1	507	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1395963	1396169	+	-	-	CPF11_RS06625	WP_003623691.1	68	MULTISPECIES: cold-shock protein
chr	NZ_CP023657.1	1396249	1397733	-	-	-	CPF11_RS06630	WP_006116723.1	494	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP023657.1	1397738	1400893	-	-	-	CPF11_RS06635	WP_006116722.1	1051	MULTISPECIES: multidrug efflux RND transporter permease subunit
chr	NZ_CP023657.1	1401753	1402934	-	-	-	CPF11_RS06645	WP_096884275.1	393	efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP023657.1	1403435	1404787	-	-	eat	CPF11_RS06650	WP_006116720.1	450	MULTISPECIES: ethanolamine permease
chr	NZ_CP023657.1	1404820	1405605	-	-	-	CPF11_RS06655	WP_006116719.1	261	MULTISPECIES: ethanolamine ammonia-lyase subunit EutC
chr	NZ_CP023657.1	1405602	1406990	-	-	-	CPF11_RS06660	WP_006116718.1	462	MULTISPECIES: ethanolamine ammonia-lyase subunit EutB
chr	NZ_CP023657.1	1407176	1408228	+	-	-	CPF11_RS06665	WP_035353876.1	350	MULTISPECIES: AraC family transcriptional regulator
chr	NZ_CP023657.1	1408258	1409292	-	-	-	CPF11_RS06670	WP_006116716.1	344	MULTISPECIES: sulfate ABC transporter substrate-binding protein
chr	NZ_CP023657.1	1409319	1410986	-	-	-	CPF11_RS06675	WP_035353879.1	555	MULTISPECIES: porin
chr	NZ_CP023657.1	1411204	1411413	-	-	-	CPF11_RS06680	WP_006116714.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1411964	1412803	+	-	cysT	CPF11_RS06685	WP_035353883.1	279	MULTISPECIES: sulfate ABC transporter permease subunit CysT
chr	NZ_CP023657.1	1412800	1413618	+	-	cysW	CPF11_RS06690	WP_035353886.1	272	MULTISPECIES: sulfate ABC transporter permease subunit CysW
chr	NZ_CP023657.1	1413615	1414652	+	-	-	CPF11_RS06695	WP_006116711.1	345	MULTISPECIES: sulfate/molybdate ABC transporter ATP-binding protein
chr	NZ_CP023657.1	1414823	1416304	+	-	-	CPF11_RS06700	WP_006116710.1	493	MULTISPECIES: amino acid permease
chr	NZ_CP023657.1	1416452	1417057	+	-	-	CPF11_RS06705	WP_006116709.1	201	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1417143	1417886	-	-	-	CPF11_RS06710	WP_006116708.1	247	MULTISPECIES: polymer-forming cytoskeletal protein
chr	NZ_CP023657.1	1418044	1419042	+	-	-	CPF11_RS06715	WP_006116707.1	332	MULTISPECIES: adenosine kinase
chr	NZ_CP023657.1	1419074	1420282	-	-	rnd	CPF11_RS06720	WP_035353888.1	402	MULTISPECIES: ribonuclease D
chr	NZ_CP023657.1	1420258	1420872	+	-	-	CPF11_RS06725	WP_006116705.1	204	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NZ_CP023657.1	1420931	1421341	-	-	atpC	CPF11_RS06730	WP_006116704.1	136	MULTISPECIES: ATP synthase F1 subunit epsilon
chr	NZ_CP023657.1	1421369	1422841	-	-	atpD	CPF11_RS06735	WP_006116703.1	490	MULTISPECIES: F0F1 ATP synthase subunit beta
chr	NZ_CP023657.1	1422873	1423763	-	-	-	CPF11_RS06740	WP_006116702.1	296	MULTISPECIES: F0F1 ATP synthase subunit gamma
chr	NZ_CP023657.1	1423781	1425316	-	-	-	CPF11_RS06745	WP_035353893.1	511	MULTISPECIES: F0F1 ATP synthase subunit alpha
chr	NZ_CP023657.1	1425316	1425900	-	-	atpH	CPF11_RS06750	WP_035353945.1	194	MULTISPECIES: ATP synthase F1 subunit delta
chr	NZ_CP023657.1	1425983	1426207	-	-	-	CPF11_RS06755	WP_006116699.1	74	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1426746	1426940	+	-	-	CPF11_RS06770	WP_003629800.1	64	MULTISPECIES: preprotein translocase subunit SecE
chr	NZ_CP023657.1	1426945	1427475	+	-	-	CPF11_RS06775	WP_003629802.1	176	MULTISPECIES: transcription termination/antitermination protein NusG
chr	NZ_CP023657.1	1427624	1429258	+	-	-	CPF11_RS06780	WP_006116697.1	544	MULTISPECIES: NAD-dependent malic enzyme
chr	NZ_CP023657.1	1429315	1431270	-	-	-	CPF11_RS06785	WP_035353898.1	651	MULTISPECIES: S9 family peptidase
chr	NZ_CP023657.1	1431452	1432114	+	-	-	CPF11_RS06790	WP_006116695.1	220	MULTISPECIES: DedA family protein
chr	NZ_CP023657.1	1432111	1433061	+	-	-	CPF11_RS06795	WP_006116694.1	316	MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase
chr	NZ_CP023657.1	1433115	1435463	-	-	-	CPF11_RS06800	WP_006116693.1	782	MULTISPECIES: RNA helicase
chr	NZ_CP023657.1	1435782	1436678	+	-	-	CPF11_RS06810	WP_006116692.1	298	MULTISPECIES: ferredoxin--NADP reductase
chr	NZ_CP023657.1	1436739	1438136	+	-	-	CPF11_RS06815	WP_006116691.1	465	MULTISPECIES: glutathione-disulfide reductase
chr	NZ_CP023657.1	1438143	1439507	+	-	-	CPF11_RS06820	WP_006116690.1	454	MULTISPECIES: dihydroorotase
chr	NZ_CP023657.1	1439603	1440067	-	-	-	CPF11_RS06825	WP_003629813.1	154	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1440084	1441220	-	-	-	CPF11_RS06830	WP_006116689.1	378	MULTISPECIES: DegT/DnrJ/EryC1/StrS family aminotransferase
chr	NZ_CP023657.1	1441217	1443247	-	-	-	CPF11_RS06835	WP_035353902.1	676	MULTISPECIES: polysaccharide biosynthesis protein
chr	NZ_CP023657.1	1443241	1444338	+	-	-	CPF11_RS06840	WP_050793148.1	365	MULTISPECIES: UDP-phosphate alpha-N-acetylglucosaminephosphotransferase
chr	NZ_CP023657.1	1444349	1444795	-	-	-	CPF11_RS06845	WP_006116686.1	148	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1444938	1445354	-	-	-	CPF11_RS06850	WP_035353907.1	138	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP023657.1	1445511	1447097	-	-	-	CPF11_RS06855	WP_035353952.1	528	MULTISPECIES: leucyl aminopeptidase family protein
chr	NZ_CP023657.1	1447059	1449647	+	-	-	CPF11_RS06860	WP_006116683.1	862	MULTISPECIES: DEAD/DEAH box helicase
chr	NZ_CP023657.1	1449819	1450151	+	-	-	CPF11_RS06865	WP_035353955.1	110	MULTISPECIES: ferredoxin family protein
chr	NZ_CP023657.1	1450409	1450741	-	-	cyoD	CPF11_RS06870	WP_003629825.1	110	MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr	NZ_CP023657.1	1450741	1451346	-	-	cyoC	CPF11_RS06875	WP_006116681.1	201	MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr	NZ_CP023657.1	1451348	1453339	-	-	cyoB	CPF11_RS06880	WP_006116680.1	663	MULTISPECIES: cytochrome o ubiquinol oxidase subunit I
chr	NZ_CP023657.1	1453345	1454271	-	-	cyoA	CPF11_RS06885	WP_006116679.1	308	MULTISPECIES: ubiquinol oxidase subunit II
chr	NZ_CP023657.1	1454511	1454723	+	-	-	CPF11_RS06890	WP_035353911.1	70	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1454884	1455660	-	-	-	CPF11_RS06895	WP_006116678.1	258	MULTISPECIES: Bax inhibitor-1/YccA family protein
chr	NZ_CP023657.1	1455850	1456413	+	-	-	CPF11_RS06900	WP_006116677.1	187	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1456622	1458850	+	-	-	CPF11_RS06905	WP_006116676.1	742	MULTISPECIES: PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NZ_CP023657.1	1458903	1460321	+	-	-	CPF11_RS06910	WP_035353914.1	472	MULTISPECIES: cytochrome c
chr	NZ_CP023657.1	1460523	1461092	+	-	-	CPF11_RS06915	WP_035353958.1	189	MULTISPECIES: uracil-DNA glycosylase
chr	NZ_CP023657.1	1461099	1462337	-	-	-	CPF11_RS06920	WP_050793150.1	412	MULTISPECIES: glycerate kinase
chr	NZ_CP023657.1	1462458	1464692	-	-	-	CPF11_RS06925	WP_035353917.1	744	MULTISPECIES: FUSC family protein
chr	NZ_CP023657.1	1464836	1465369	-	-	-	CPF11_RS06930	WP_006116671.1	177	MULTISPECIES: adenine phosphoribosyltransferase
chr	NZ_CP023657.1	1465531	1467774	-	-	-	CPF11_RS06935	WP_096884276.1	747	response regulator
chr	NZ_CP023657.1	1467878	1469164	-	-	-	CPF11_RS06940	WP_006116669.1	428	MULTISPECIES: Bcr/CflA family efflux MFS transporter
chr	NZ_CP023657.1	1469292	1470071	-	-	-	CPF11_RS06945	WP_035353922.1	259	MULTISPECIES: TVP38/TMEM64 family protein
chr	NZ_CP023657.1	1470056	1471135	+	-	-	CPF11_RS06950	WP_006116667.1	359	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1471429	1473018	+	-	-	CPF11_RS06955	WP_035353929.1	529	MULTISPECIES: 2-isopropylmalate synthase
chr	NZ_CP023657.1	1473223	1474269	+	-	-	CPF11_RS06960	WP_035353964.1	348	MULTISPECIES: rod shape-determining protein
chr	NZ_CP023657.1	1474365	1475279	+	-	-	CPF11_RS06965	WP_006116664.1	304	MULTISPECIES: rod shape-determining protein MreC
chr	NZ_CP023657.1	1475284	1475847	+	-	-	CPF11_RS06970	WP_006116663.1	187	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1475867	1477795	+	-	mrdA	CPF11_RS06975	WP_006116662.1	642	MULTISPECIES: penicillin-binding protein 2
chr	NZ_CP023657.1	1477792	1478958	+	-	-	CPF11_RS06980	WP_006116661.1	388	MULTISPECIES: rod shape-determining protein RodA
chr	NZ_CP023657.1	1479063	1480292	-	-	-	CPF11_RS06985	WP_035353932.1	409	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1480305	1480745	-	-	-	CPF11_RS06990	WP_006116659.1	146	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP023657.1	1480799	1481218	-	-	-	CPF11_RS06995	WP_035351226.1	139	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP023657.1	1481249	1482223	-	-	-	CPF11_RS07000	WP_096884277.1	324	MULTISPECIES: biopolymer transporter ExbB
chr	NZ_CP023657.1	1482331	1483080	-	-	-	CPF11_RS07005	WP_006116656.1	249	MULTISPECIES: energy transducer TonB
chr	NZ_CP023657.1	1483423	1484554	-	-	-	CPF11_RS07010	WP_096884278.1	376	MULTISPECIES: peptide chain release factor 2
chr	NZ_CP023657.1	1484613	1487366	-	-	-	CPF11_RS07015	WP_006116654.1	917	PBP1A family penicillin-binding protein
chr	NZ_CP023657.1	1487463	1488536	-	-	hrcA	CPF11_RS07020	WP_035350693.1	357	MULTISPECIES: heat-inducible transcriptional repressor HrcA
chr	NZ_CP023657.1	1488664	1489398	+	-	-	CPF11_RS07025	WP_035350695.1	244	MULTISPECIES: ribonuclease PH
chr	NZ_CP023657.1	1489395	1489994	+	-	rdgB	CPF11_RS07030	WP_006116651.1	199	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chr	NZ_CP023657.1	1490011	1491273	-	-	-	CPF11_RS07035	WP_050793147.1	420	MULTISPECIES: gluconolactonase
chr	NZ_CP023657.1	1491478	1493196	-	-	-	CPF11_RS07045	WP_006116649.1	572	MULTISPECIES: 30S ribosomal protein S1
chr	NZ_CP023657.1	1493481	1494134	-	-	-	CPF11_RS07050	WP_006116648.1	217	MULTISPECIES: (d)CMP kinase
chr	NZ_CP023657.1	1494131	1495531	-	-	aroA	CPF11_RS07055	WP_081461454.1	466	MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase
chr	NZ_CP023657.1	1495724	1496059	+	-	-	CPF11_RS07060	WP_006116646.1	111	MULTISPECIES: TIGR02300 family protein
chr	NZ_CP023657.1	1496133	1496534	-	-	folB	CPF11_RS07065	WP_006116645.1	133	MULTISPECIES: dihydroneopterin aldolase
chr	NZ_CP023657.1	1496538	1497338	-	-	-	CPF11_RS07070	WP_035350721.1	266	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP023657.1	1497359	1497955	-	-	-	CPF11_RS07075	WP_035350698.1	198	MULTISPECIES: recombination protein RecR
chr	NZ_CP023657.1	1497987	1498310	-	-	-	CPF11_RS07080	WP_035350700.1	107	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr	NZ_CP023657.1	1498410	1500404	-	-	-	CPF11_RS07085	WP_035350703.1	664	MULTISPECIES: DNA polymerase III subunit gamma/tau
chr	NZ_CP023657.1	1500636	1501145	+	-	-	CPF11_RS07095	WP_035350724.1	169	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1501180	1502454	+	-	-	CPF11_RS07100	WP_035350726.1	424	MULTISPECIES: glucose/galactose MFS transporter
chr	NZ_CP023657.1	1502467	1503570	+	-	nagA	CPF11_RS07105	WP_035350705.1	367	MULTISPECIES: N-acetylglucosamine-6-phosphate deacetylase
chr	NZ_CP023657.1	1503619	1505766	-	-	-	CPF11_RS07110	WP_035350709.1	715	MULTISPECIES: glucans biosynthesis glucosyltransferase MdoH
chr	NZ_CP023657.1	1505754	1507298	-	-	-	CPF11_RS07115	WP_006116637.1	514	MULTISPECIES: glucans biosynthesis protein
chr	NZ_CP023657.1	1507365	1507730	-	-	-	CPF11_RS07120	WP_006116636.1	121	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP023657.1	1507800	1508312	+	-	-	CPF11_RS07125	WP_006116635.1	170	MULTISPECIES: GNAT family N-acetyltransferase
chr	NZ_CP023657.1	1508319	1509353	-	-	recA	CPF11_RS07130	WP_035350711.1	344	MULTISPECIES: recombinase RecA
chr	NZ_CP023657.1	1509606	1511060	-	-	-	CPF11_RS07135	WP_006116633.1	484	MULTISPECIES: gamma-glutamyltranspeptidase
chr	NZ_CP023657.1	1511108	1511986	+	-	-	CPF11_RS07140	WP_006116632.1	292	MULTISPECIES: DsbA family protein
chr	NZ_CP023657.1	1512038	1513345	-	-	hemA	CPF11_RS07145	WP_006116631.1	435	MULTISPECIES: 5-aminolevulinate synthase
chr	NZ_CP023657.1	1513406	1513882	-	-	-	CPF11_RS07150	WP_035352952.1	158	MULTISPECIES: hypothetical protein
chr	NZ_CP023657.1	1514040	1515971	+	-	-	CPF11_RS07155	WP_006116629.1	643	MULTISPECIES: transketolase
chr	NZ_CP023657.1	1516024	1517046	+	-	gap	CPF11_RS07160	WP_006116628.1	340	MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase
chr	NZ_CP023657.1	1517046	1518269	+	-	pgk	CPF11_RS07165	WP_006116627.1	407	MULTISPECIES: phosphoglycerate kinase
chr	NZ_CP023657.1	1518351	1519232	-	-	-	CPF11_RS07170	WP_035352955.1	293	MULTISPECIES: DMT family transporter
chr	NZ_CP023657.1	1519291	1519953	-	-	-	CPF11_RS07175	WP_035353094.1	220	MULTISPECIES: protein-tyrosine-phosphatase
chr	NZ_CP023657.1	1520129	1520911	-	-	-	CPF11_RS07180	WP_006116624.1	260	MULTISPECIES: succinate dehydrogenase iron-sulfur subunit
chr	NZ_CP023657.1	1520948	1522759	-	-	-	CPF11_RS07185	WP_006116623.1	603	MULTISPECIES: succinate dehydrogenase flavoprotein subunit
chr	NZ_CP023657.1	1522877	1523290	-	-	sdhD	CPF11_RS07190	WP_006116622.1	137	MULTISPECIES: succinate dehydrogenase, hydrophobic membrane anchor protein
chr	NZ_CP023657.1	1523292	1523765	-	-	sdhC	CPF11_RS07195	WP_006116621.1	157	MULTISPECIES: succinate dehydrogenase, cytochrome b556 subunit
chr	NZ_CP023657.1	1523902	1524924	-	-	-	CPF11_RS07200	WP_006116620.1	340	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chr	NZ_CP023657.1	1525326	1526477	+	-	-	CPF11_RS07205	WP_035353096.1	383	MULTISPECIES: NAD(P) transhydrogenase subunit alpha
