#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP022699.1	2062633	2062905	+	-	-	CIW82_RS09590	WP_086898366.1	90	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2062976	2063935	-	-	-	CIW82_RS09595	WP_086898362.1	319	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2064049	2064675	-	-	-	CIW82_RS09600	WP_006559963.1	208	MULTISPECIES: sigma-70 family RNA polymerase sigma factor
chr	NZ_CP022699.1	2064929	2067739	+	-	-	CIW82_RS09605	WP_086898365.1	936	MULTISPECIES: TonB-dependent receptor
chr	NZ_CP022699.1	2067872	2069437	+	-	-	CIW82_RS09610	WP_086898364.1	521	MULTISPECIES: alkaline phosphatase
chr	NZ_CP022699.1	2069665	2070003	-	-	-	CIW82_RS09615	WP_058987074.1	112	MULTISPECIES: tRNA-binding protein
chr	NZ_CP022699.1	2070018	2070251	-	-	-	CIW82_RS09620	WP_086898361.1	77	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2070725	2071234	+	-	-	CIW82_RS09625	WP_006560451.1	169	MULTISPECIES: sigma-70 family RNA polymerase sigma factor
chr	NZ_CP022699.1	2071403	2072359	+	-	-	CIW82_RS09630	WP_086898360.1	318	MULTISPECIES: DUF4880 domain-containing protein
chr	NZ_CP022699.1	2072615	2075113	+	-	-	CIW82_RS09635	WP_086898359.1	832	MULTISPECIES: TonB-dependent siderophore receptor
chr	NZ_CP022699.1	2075357	2076601	+	-	-	CIW82_RS09640	WP_086898363.1	414	MULTISPECIES: PepSY domain-containing protein
chr	NZ_CP022699.1	2076598	2076852	+	-	-	CIW82_RS09645	WP_086898358.1	84	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2076849	2077574	+	-	exbB	CIW82_RS09650	WP_097802423.1	241	tonB-system energizer ExbB
chr	NZ_CP022699.1	2077581	2078054	+	-	exbD	CIW82_RS09655	WP_097802424.1	157	TonB system transport protein ExbD
chr	NZ_CP022699.1	2078051	2078914	+	-	-	CIW82_RS09660	WP_097802425.1	287	energy transducer TonB
chr	NZ_CP022699.1	2079114	2079626	+	-	-	CIW82_RS09665	WP_086896741.1	170	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2079762	2079956	+	-	-	CIW82_RS09670	WP_086896740.1	64	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2080205	2080999	-	-	-	CIW82_RS09675	WP_058987065.1	264	MULTISPECIES: bacteriocin
chr	NZ_CP022699.1	2081011	2082039	-	-	-	CIW82_RS09680	WP_006558396.1	342	MULTISPECIES: Dyp-type peroxidase
chr	NZ_CP022699.1	2082377	2083810	+	-	-	CIW82_RS09685	WP_006558393.1	477	MULTISPECIES: cytochrome ubiquinol oxidase subunit I
chr	NZ_CP022699.1	2083814	2084833	+	-	cydB	CIW82_RS09690	WP_058987063.1	339	MULTISPECIES: cytochrome d ubiquinol oxidase subunit II
chr	NZ_CP022699.1	2084820	2084969	+	-	-	CIW82_RS09695	WP_006558391.1	49	MULTISPECIES: DUF2474 domain-containing protein
chr	NZ_CP022699.1	2085024	2085497	+	-	-	CIW82_RS09700	WP_086896739.1	157	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2085582	2087885	+	-	-	CIW82_RS09705	WP_086896738.1	767	MULTISPECIES: FdhF/YdeP family oxidoreductase
chr	NZ_CP022699.1	2087902	2088978	+	-	moaA	CIW82_RS09710	WP_086896737.1	358	MULTISPECIES: GTP 3\',8-cyclase MoaA
chr	NZ_CP022699.1	2089256	2090182	+	-	-	CIW82_RS09715	WP_086896736.1	308	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP022699.1	2090229	2090471	+	-	-	CIW82_RS09720	WP_086896735.1	80	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2090496	2091188	-	-	-	CIW82_RS09725	WP_058989063.1	230	MULTISPECIES: YfdX family protein
chr	NZ_CP022699.1	2091596	2091841	-	-	-	CIW82_RS09730	WP_039904117.1	81	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2092048	2092488	-	-	-	CIW82_RS09735	WP_086896734.1	146	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2092641	2093198	-	-	-	CIW82_RS09740	WP_086896733.1	185	MULTISPECIES: flavodoxin family protein
chr	NZ_CP022699.1	2093225	2093563	+	-	-	CIW82_RS09745	WP_086896732.1	112	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2093573	2095144	+	-	-	CIW82_RS09750	WP_086896731.1	523	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2096064	2096690	-	-	petA	CIW82_RS09760	WP_086896744.1	208	MULTISPECIES: ubiquinol-cytochrome c reductase iron-sulfur subunit
chr	NZ_CP022699.1	2096739	2097563	-	-	-	CIW82_RS09765	WP_086896730.1	274	MULTISPECIES: cytochrome c1
chr	NZ_CP022699.1	2097564	2098793	-	-	-	CIW82_RS09770	WP_086896743.1	409	MULTISPECIES: cytochrome b
chr	NZ_CP022699.1	2099528	2100550	+	-	ribD	CIW82_RS09775	WP_086896729.1	340	MULTISPECIES: bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
chr	NZ_CP022699.1	2100535	2101137	+	-	-	CIW82_RS09780	WP_061487528.1	200	MULTISPECIES: riboflavin synthase
chr	NZ_CP022699.1	2101152	2102462	+	-	-	CIW82_RS09785	WP_086896742.1	436	MULTISPECIES: 3,4-dihydroxy-2-butanone-4-phosphate synthase
chr	NZ_CP022699.1	2102509	2102991	+	-	-	CIW82_RS09790	WP_086896728.1	160	MULTISPECIES: 6,7-dimethyl-8-ribityllumazine synthase
chr	NZ_CP022699.1	2103044	2104084	+	-	-	CIW82_RS09795	WP_086896727.1	346	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2104197	2106791	+	-	-	CIW82_RS09800	WP_086896726.1	864	MULTISPECIES: RND transporter
chr	NZ_CP022699.1	2106865	2108001	-	-	-	CIW82_RS09805	WP_058987054.1	378	MULTISPECIES: MFS transporter
chr	NZ_CP022699.1	2108185	2108613	-	-	-	CIW82_RS09810	WP_097802426.1	142	hypothetical protein
chr	NZ_CP022699.1	2108747	2110006	-	-	-	CIW82_RS09815	WP_086898188.1	419	MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase
chr	NZ_CP022699.1	2110109	2110348	-	-	-	CIW82_RS09820	WP_006560414.1	79	MULTISPECIES: DUF3297 family protein
chr	NZ_CP022699.1	2110429	2113773	-	-	-	CIW82_RS09825	WP_097802427.1	1114	nodulation protein
chr	NZ_CP022699.1	2113945	2114781	-	-	-	CIW82_RS09830	WP_086898186.1	278	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2114893	2115855	-	-	-	CIW82_RS09835	WP_006559761.1	320	MULTISPECIES: HlyD family secretion protein
chr	NZ_CP022699.1	2115871	2116077	-	-	-	CIW82_RS09840	WP_006559760.1	68	MULTISPECIES: DUF1656 domain-containing protein
chr	NZ_CP022699.1	2116077	2118161	-	-	-	CIW82_RS09845	WP_058987050.1	694	MULTISPECIES: FUSC family protein
chr	NZ_CP022699.1	2118477	2119625	+	-	-	CIW82_RS09850	WP_086898194.1	382	MULTISPECIES: DNA repair exonuclease
chr	NZ_CP022699.1	2119622	2122348	+	-	-	CIW82_RS09855	WP_086898185.1	908	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2122332	2123792	-	-	-	CIW82_RS09860	WP_058987047.1	486	MULTISPECIES: carbohydrate porin
chr	NZ_CP022699.1	2124000	2124554	+	-	moaB	CIW82_RS09865	WP_006559877.1	184	MULTISPECIES: molybdenum cofactor biosynthesis protein B
chr	NZ_CP022699.1	2124547	2125128	+	-	-	CIW82_RS09870	WP_006559878.1	193	MULTISPECIES: DJ-1/PfpI family protein
chr	NZ_CP022699.1	2125181	2125855	+	-	-	CIW82_RS09875	WP_082666538.1	224	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2126164	2126778	-	-	folE	CIW82_RS09880	WP_035379600.1	204	MULTISPECIES: GTP cyclohydrolase I FolE
chr	NZ_CP022699.1	2126820	2127293	-	-	-	CIW82_RS09885	WP_035379548.1	157	MULTISPECIES: Co2+/Mg2+ efflux protein ApaG
chr	NZ_CP022699.1	2127469	2128671	-	-	metZ	CIW82_RS09890	WP_039905454.1	400	MULTISPECIES: O-succinylhomoserine sulfhydrylase
chr	NZ_CP022699.1	2129007	2129462	+	-	-	CIW82_RS09895	WP_086898184.1	151	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2129522	2130508	-	-	-	CIW82_RS09900	WP_086898183.1	328	MULTISPECIES: 8-oxo-dGTP diphosphatase MutT
chr	NZ_CP022699.1	2130501	2131607	-	-	-	CIW82_RS09905	WP_035379555.1	368	MULTISPECIES: aromatic ring-hydroxylating dioxygenase subunit alpha
chr	NZ_CP022699.1	2131720	2132214	-	-	-	CIW82_RS09910	WP_006559280.1	164	MULTISPECIES: DUF2721 domain-containing protein
chr	NZ_CP022699.1	2132259	2133131	-	-	-	CIW82_RS09915	WP_086898193.1	290	MULTISPECIES: ATP-binding protein
chr	NZ_CP022699.1	2133305	2133667	+	-	yajC	CIW82_RS09920	WP_006559278.1	120	MULTISPECIES: preprotein translocase subunit YajC
chr	NZ_CP022699.1	2133792	2135261	-	-	-	CIW82_RS09925	WP_086898182.1	489	MULTISPECIES: phospholipase
chr	NZ_CP022699.1	2135298	2136473	-	-	-	CIW82_RS09930	WP_086898181.1	391	MULTISPECIES: acyltransferase
chr	NZ_CP022699.1	2136724	2138958	-	-	-	CIW82_RS09935	WP_086898192.1	744	MULTISPECIES: primosomal protein N\'
chr	NZ_CP022699.1	2139106	2140137	+	-	-	CIW82_RS09940	WP_061488682.1	343	MULTISPECIES: tyrosine recombinase XerC
chr	NZ_CP022699.1	2140134	2141096	+	-	pip	CIW82_RS09945	WP_086898180.1	320	MULTISPECIES: prolyl aminopeptidase
chr	NZ_CP022699.1	2141148	2142056	+	-	-	CIW82_RS09950	WP_061471432.1	302	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2142147	2142626	-	-	-	CIW82_RS09955	WP_006559271.1	159	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2142830	2144182	-	-	-	CIW82_RS09960	WP_097802544.1	450	ammonium transporter
chr	NZ_CP022699.1	2144551	2145513	+	-	-	CIW82_RS09965	WP_086898179.1	320	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2145740	2146480	+	-	-	CIW82_RS09970	WP_086898178.1	246	MULTISPECIES: DUF4422 domain-containing protein
chr	NZ_CP022699.1	2146484	2146822	-	-	-	CIW82_RS09975	WP_006560253.1	112	MULTISPECIES: P-II family nitrogen regulator
chr	NZ_CP022699.1	2147087	2148286	+	-	-	CIW82_RS09980	WP_086898190.1	399	MULTISPECIES: ubiquinone biosynthesis protein UbiH
chr	NZ_CP022699.1	2148316	2149170	+	-	cysE	CIW82_RS09985	WP_086898177.1	284	MULTISPECIES: serine O-acetyltransferase
chr	NZ_CP022699.1	2149642	2151345	-	-	ade	CIW82_RS09990	WP_086898189.1	567	MULTISPECIES: adenine deaminase
chr	NZ_CP022699.1	2151574	2153214	-	-	groL	CIW82_RS09995	WP_006557940.1	546	MULTISPECIES: chaperonin GroEL
chr	NZ_CP022699.1	2153269	2153562	-	-	-	CIW82_RS10000	WP_035379617.1	97	MULTISPECIES: co-chaperone GroES
chr	NZ_CP022699.1	2153775	2154461	+	-	-	CIW82_RS10005	WP_086898176.1	228	MULTISPECIES: dienelactone hydrolase family protein
chr	NZ_CP022699.1	2154590	2154793	+	-	-	CIW82_RS10010	WP_006557943.1	67	MULTISPECIES: cold-shock protein
chr	NZ_CP022699.1	2155204	2158209	-	-	-	CIW82_RS10015	WP_097802428.1	1001	ATP-dependent DNA helicase
chr	NZ_CP022699.1	2158395	2159459	+	-	-	CIW82_RS10020	WP_086898879.1	354	MULTISPECIES: NAD(P)-dependent alcohol dehydrogenase
chr	NZ_CP022699.1	2159790	2160617	-	-	-	CIW82_RS10025	WP_039903713.1	275	MULTISPECIES: inositol monophosphatase
chr	NZ_CP022699.1	2160659	2161225	-	-	efp	CIW82_RS10030	WP_006557949.1	188	MULTISPECIES: elongation factor P
chr	NZ_CP022699.1	2161832	2162143	+	-	-	CIW82_RS10040	WP_086898877.1	103	MULTISPECIES: helix-turn-helix domain-containing protein
chr	NZ_CP022699.1	2162447	2163256	-	-	-	CIW82_RS10045	WP_061471424.1	269	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2163253	2164086	-	-	-	CIW82_RS10050	WP_061471425.1	277	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2164303	2164704	+	-	-	CIW82_RS10055	WP_061471426.1	133	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2165213	2165500	+	-	-	CIW82_RS10060	WP_097802429.1	95	hypothetical protein
chr	NZ_CP022699.1	2165563	2166276	+	-	-	CIW82_RS10065	WP_097802430.1	237	hypothetical protein
chr	NZ_CP022699.1	2166431	2166883	-	-	-	CIW82_RS10070	WP_086898721.1	150	MULTISPECIES: GNAT family N-acetyltransferase
chr	NZ_CP022699.1	2167080	2167658	-	-	-	CIW82_RS10075	WP_086898720.1	192	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2168068	2168643	+	-	-	CIW82_RS10080	WP_086898719.1	191	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2168802	2169359	+	-	-	CIW82_RS10085	WP_058989366.1	185	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2169413	2169742	-	-	-	CIW82_RS10090	WP_086898718.1	109	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2169829	2170311	-	-	-	CIW82_RS10095	WP_086898717.1	160	MULTISPECIES: Hsp20 family protein
chr	NZ_CP022699.1	2170881	2171246	-	-	-	CIW82_RS10100	WP_086898716.1	121	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2171344	2171766	-	-	-	CIW82_RS10105	WP_086642048.1	140	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2171950	2172375	-	-	-	CIW82_RS10110	WP_086898715.1	141	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2172372	2173370	-	-	-	CIW82_RS10115	WP_086898714.1	332	MULTISPECIES: zinc-binding dehydrogenase
chr	NZ_CP022699.1	2173695	2173979	+	-	-	CIW82_RS10120	WP_086898713.1	94	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2174050	2175006	+	-	-	CIW82_RS10125	WP_086642063.1	318	MULTISPECIES: AraC family transcriptional regulator
chr	NZ_CP022699.1	2175115	2175735	-	-	-	CIW82_RS10130	WP_086898712.1	206	MULTISPECIES: NIPSNAP family containing protein
chr	NZ_CP022699.1	2175732	2176076	-	-	-	CIW82_RS10135	WP_086642052.1	114	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2176204	2177100	+	-	-	CIW82_RS10140	WP_086898711.1	298	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP022699.1	2177114	2178055	-	-	-	CIW82_RS10145	WP_086898710.1	313	MULTISPECIES: alpha/beta hydrolase
chr	NZ_CP022699.1	2178089	2179072	+	-	-	CIW82_RS10150	WP_086898709.1	327	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP022699.1	2179153	2179968	-	-	-	CIW82_RS10155	WP_086898708.1	271	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP022699.1	2180019	2180405	+	-	-	CIW82_RS10160	WP_086898707.1	128	MULTISPECIES: helix-turn-helix transcriptional regulator
chr	NZ_CP022699.1	2180672	2181214	-	-	-	CIW82_RS10165	WP_086898706.1	180	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2181556	2184891	-	-	-	CIW82_RS10170	WP_086898705.1	1111	MULTISPECIES: glycosyltransferase
chr	NZ_CP022699.1	2185029	2185709	-	-	-	CIW82_RS10175	WP_086898704.1	226	MULTISPECIES: LexA family transcriptional regulator
chr	NZ_CP022699.1	2185867	2186118	+	-	-	CIW82_RS10180	WP_086898703.1	83	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2186120	2186968	+	-	-	CIW82_RS10185	WP_086898702.1	282	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2186974	2187930	+	-	-	CIW82_RS10190	WP_086898701.1	318	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2188054	2188578	+	-	-	CIW82_RS10195	WP_086898700.1	174	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2189069	2190064	+	-	-	CIW82_RS10200	WP_086898699.1	331	MULTISPECIES: LLM class flavin-dependent oxidoreductase
chr	NZ_CP022699.1	2190047	2193223	-	-	dnaE2	CIW82_RS10205	WP_097802431.1	1058	error-prone DNA polymerase
chr	NZ_CP022699.1	2193220	2194650	-	-	-	CIW82_RS10210	WP_097802545.1	476	DNA polymerase Y family protein
chr	NZ_CP022699.1	2194658	2195422	-	-	-	CIW82_RS10215	WP_086898758.1	254	MULTISPECIES: damage-inducible protein
chr	NZ_CP022699.1	2195579	2197681	+	-	-	CIW82_RS10220	WP_097802432.1	700	ATP-dependent helicase
chr	NZ_CP022699.1	2197694	2198341	+	-	-	CIW82_RS10225	WP_086898763.1	215	MULTISPECIES: SOS response-associated peptidase
chr	NZ_CP022699.1	2198489	2199364	-	-	-	CIW82_RS10230	WP_086898764.1	291	MULTISPECIES: DUF4868 domain-containing protein
chr	NZ_CP022699.1	2199364	2199972	-	-	-	CIW82_RS10235	WP_086898762.1	202	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2200912	2201106	+	-	-	CIW82_RS10245	WP_086896759.1	64	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2201531	2204440	-	-	-	CIW82_RS10250	WP_097802433.1	969	hypothetical protein
chr	NZ_CP022699.1	2204464	2205645	-	-	-	CIW82_RS10255	WP_097802434.1	393	hypothetical protein
chr	NZ_CP022699.1	2205939	2208050	-	-	-	CIW82_RS10260	WP_086896757.1	703	MULTISPECIES: DEAD/DEAH box helicase
chr	NZ_CP022699.1	2208047	2209150	-	-	-	CIW82_RS10265	WP_086896756.1	367	MULTISPECIES: DUF1837 domain-containing protein
chr	NZ_CP022699.1	2209764	2210153	+	-	-	CIW82_RS10270	WP_086896755.1	129	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2210188	2212554	+	-	-	CIW82_RS10275	WP_097802435.1	788	TonB-dependent receptor
chr	NZ_CP022699.1	2212566	2213918	+	-	-	CIW82_RS10280	WP_086896754.1	450	MULTISPECIES: PepSY domain-containing protein
chr	NZ_CP022699.1	2213921	2214562	-	-	-	CIW82_RS10285	WP_086896753.1	213	MULTISPECIES: SCO family protein
chr	NZ_CP022699.1	2214692	2215894	-	-	-	CIW82_RS10290	WP_086896752.1	400	MULTISPECIES: DUF4102 domain-containing protein
chr	NZ_CP022699.1	2216418	2217026	+	-	-	CIW82_RS10295	WP_097802546.1	202	glutathione S-transferase
chr	NZ_CP022699.1	2217189	2217749	-	-	-	CIW82_RS10300	WP_086897627.1	186	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2218075	2218662	+	-	-	CIW82_RS10305	WP_058987029.1	195	MULTISPECIES: CatB-related O-acetyltransferase
chr	NZ_CP022699.1	2219196	2219846	-	-	-	CIW82_RS10310	WP_086897625.1	216	MULTISPECIES: oxygen-insensitive NAD(P)H nitroreductase
chr	NZ_CP022699.1	2220176	2221315	+	-	-	CIW82_RS10315	WP_058987026.1	379	MULTISPECIES: acyltransferase
chr	NZ_CP022699.1	2221549	2222088	+	-	-	CIW82_RS10320	WP_086897633.1	179	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2222657	2223169	+	-	-	CIW82_RS10325	WP_006557960.1	170	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2223408	2224499	+	-	-	CIW82_RS10330	WP_086897632.1	363	MULTISPECIES: sorbosone dehydrogenase
chr	NZ_CP022699.1	2224568	2225221	-	-	-	CIW82_RS10335	WP_006557962.1	217	MULTISPECIES: uracil phosphoribosyltransferase
chr	NZ_CP022699.1	2225220	2225405	+	-	-	CIW82_RS10340	WP_086897624.1	61	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2225402	2225659	-	-	-	CIW82_RS10345	WP_039903735.1	85	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2225761	2226831	-	-	-	CIW82_RS10350	WP_086897623.1	356	MULTISPECIES: nitronate monooxygenase
chr	NZ_CP022699.1	2227217	2228683	+	-	-	CIW82_RS10355	WP_086897622.1	488	MULTISPECIES: glycosyltransferase family 4 protein
chr	NZ_CP022699.1	2228754	2229239	+	-	-	CIW82_RS10360	WP_006557967.1	161	MULTISPECIES: xanthine phosphoribosyltransferase
chr	NZ_CP022699.1	2229396	2229701	+	-	-	CIW82_RS10370	WP_086897621.1	101	MULTISPECIES: oxidoreductase
chr	NZ_CP022699.1	2230047	2230979	-	-	-	CIW82_RS10380	WP_086897620.1	310	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2231610	2233394	+	-	-	CIW82_RS10385	WP_086897619.1	594	MULTISPECIES: glycosyltransferase family 2 protein
chr	NZ_CP022699.1	2233475	2235253	+	-	-	CIW82_RS10390	WP_086897618.1	592	MULTISPECIES: M20/M25/M40 family metallo-hydrolase
chr	NZ_CP022699.1	2235261	2235707	-	-	-	CIW82_RS10395	WP_086897617.1	148	MULTISPECIES: DNA polymerase III subunit chi
chr	NZ_CP022699.1	2236021	2236878	+	-	-	CIW82_RS10400	WP_058987019.1	285	MULTISPECIES: aldo/keto reductase
chr	NZ_CP022699.1	2240649	2241752	-	-	-	CIW82_RS10410	WP_006557978.1	367	MULTISPECIES: PDZ domain-containing protein
chr	NZ_CP022699.1	2241883	2244450	-	-	hrpB	CIW82_RS10415	WP_086897616.1	855	MULTISPECIES: ATP-dependent helicase HrpB
chr	NZ_CP022699.1	2244567	2246882	+	-	-	CIW82_RS10420	WP_086897615.1	771	MULTISPECIES: TonB-dependent siderophore receptor
chr	NZ_CP022699.1	2246939	2247925	-	-	-	CIW82_RS10425	WP_086897614.1	328	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2248109	2248459	+	-	-	CIW82_RS10430	WP_086897613.1	116	MULTISPECIES: alkylphosphonate utilization protein
chr	NZ_CP022699.1	2248730	2249272	-	-	-	CIW82_RS10435	WP_086897612.1	180	MULTISPECIES: flavin reductase family protein
chr	NZ_CP022699.1	2249511	2250461	-	-	-	CIW82_RS10440	WP_086897630.1	316	MULTISPECIES: Hsp33 family molecular chaperone HslO
chr	NZ_CP022699.1	2250584	2250898	-	-	-	CIW82_RS10445	WP_086897611.1	104	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2250902	2251900	-	-	argF	CIW82_RS10450	WP_061470789.1	332	MULTISPECIES: ornithine carbamoyltransferase
chr	NZ_CP022699.1	2251897	2253099	-	-	-	CIW82_RS10455	WP_086897629.1	400	MULTISPECIES: aspartate aminotransferase family protein
chr	NZ_CP022699.1	2253343	2254017	+	-	-	CIW82_RS10460	WP_086897610.1	224	MULTISPECIES: recombinase RecA
chr	NZ_CP022699.1	2254014	2254463	+	-	-	CIW82_RS10465	WP_081473559.1	149	MULTISPECIES: CHAP domain-containing protein
chr	NZ_CP022699.1	2254631	2254882	+	-	-	CIW82_RS10470	WP_006558530.1	83	MULTISPECIES: twin-arginine translocase TatA/TatE family subunit
chr	NZ_CP022699.1	2254909	2255529	+	-	-	CIW82_RS10475	WP_086897609.1	206	MULTISPECIES: methylthioribulose 1-phosphate dehydratase
chr	NZ_CP022699.1	2255526	2256071	+	-	-	CIW82_RS10480	WP_035379388.1	181	MULTISPECIES: acireductone dioxygenase
chr	NZ_CP022699.1	2256068	2256778	+	-	mtnC	CIW82_RS10485	WP_086897608.1	236	MULTISPECIES: acireductone synthase
chr	NZ_CP022699.1	2256781	2257725	+	-	-	CIW82_RS10490	WP_006558534.1	314	MULTISPECIES: bifunctional riboflavin kinase/FAD synthetase
chr	NZ_CP022699.1	2258106	2261036	+	-	-	CIW82_RS10495	WP_061470783.1	976	MULTISPECIES: isoleucine--tRNA ligase
chr	NZ_CP022699.1	2261048	2261533	+	-	lspA	CIW82_RS10500	WP_035379489.1	161	MULTISPECIES: signal peptidase II
chr	NZ_CP022699.1	2261588	2262118	+	-	-	CIW82_RS10505	WP_006558539.1	176	MULTISPECIES: DUF3035 domain-containing protein
chr	NZ_CP022699.1	2262183	2264150	+	-	-	CIW82_RS10510	WP_086897628.1	655	MULTISPECIES: DNA mismatch repair endonuclease MutL
chr	NZ_CP022699.1	2264277	2265794	+	-	-	CIW82_RS10515	WP_097802436.1	505	NADH-quinone oxidoreductase subunit M
chr	NZ_CP022699.1	2265975	2266877	-	-	-	CIW82_RS10520	WP_086897607.1	300	MULTISPECIES: EamA family transporter
chr	NZ_CP022699.1	2266932	2268971	-	-	parE	CIW82_RS10525	WP_006558543.1	679	MULTISPECIES: DNA topoisomerase IV subunit B
chr	NZ_CP022699.1	2268968	2269213	-	-	-	CIW82_RS10530	WP_086897606.1	81	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2269231	2269755	-	-	-	CIW82_RS10535	WP_006558545.1	174	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2270201	2270737	+	-	-	CIW82_RS10540	WP_058987006.1	178	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2270969	2271418	-	-	-	CIW82_RS10545	WP_058987005.1	149	MULTISPECIES: Rrf2 family transcriptional regulator
chr	NZ_CP022699.1	2271567	2272553	+	-	cysK	CIW82_RS10550	WP_006559945.1	328	MULTISPECIES: cysteine synthase A
chr	NZ_CP022699.1	2272570	2272806	+	-	-	CIW82_RS10555	WP_086897605.1	78	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2272846	2273961	-	-	-	CIW82_RS10560	WP_097802437.1	371	class I SAM-dependent RNA methyltransferase
chr	NZ_CP022699.1	2274075	2275223	-	-	-	CIW82_RS10565	WP_006559948.1	382	MULTISPECIES: OmpA family protein
chr	NZ_CP022699.1	2275426	2275764	-	-	-	CIW82_RS10570	WP_006559950.1	112	MULTISPECIES: DUF1491 family protein
chr	NZ_CP022699.1	2275761	2277395	-	-	-	CIW82_RS10575	WP_086897604.1	544	MULTISPECIES: peptidase S41
chr	NZ_CP022699.1	2277722	2279887	-	-	-	CIW82_RS10580	WP_097802438.1	721	RNB domain-containing ribonuclease
chr	NZ_CP022699.1	2279894	2282590	-	-	-	CIW82_RS10585	WP_086897587.1	898	MULTISPECIES: type I DNA topoisomerase
chr	NZ_CP022699.1	2282623	2283840	-	-	dprA	CIW82_RS10590	WP_086897586.1	405	MULTISPECIES: DNA-protecting protein DprA
chr	NZ_CP022699.1	2283851	2284492	-	-	plsY	CIW82_RS10595	WP_081473560.1	213	MULTISPECIES: glycerol-3-phosphate 1-O-acyltransferase PlsY
chr	NZ_CP022699.1	2284492	2285784	-	-	-	CIW82_RS10600	WP_086897585.1	430	MULTISPECIES: hypothetical protein
chr	NZ_CP022699.1	2285781	2286722	-	-	pyrB	CIW82_RS10605	WP_006558571.1	313	MULTISPECIES: aspartate carbamoyltransferase catalytic subunit
chr	NZ_CP022699.1	2286715	2288121	-	-	-	CIW82_RS10610	WP_058986998.1	468	MULTISPECIES: glutamate--tRNA ligase
chr	NZ_CP022699.1	2288275	2290497	+	-	-	CIW82_RS10615	WP_086897584.1	740	MULTISPECIES: ComEC/Rec2 family competence protein
